Id_de_sentencia,IdVictima,TipoPersona,TipoVictima,Sexo,FchVictimizanteIni,FchVictimizanteFin,ViolaciónDerechoHumano
2813,3268,Persona Jurídica,,Se desconoce,05/02/2019 12:00:00 a. m.,05/02/2019 12:00:00 a. m.,No
2924,3386,Persona Jurídica,,Se desconoce,05/02/2019 12:00:00 a. m.,05/02/2019 12:00:00 a. m.,No
2929,3389,Persona Jurídica,,Se desconoce,05/02/2019 12:00:00 a. m.,05/02/2019 12:00:00 a. m.,No
2620,3035,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
2494,2891,Persona Jurídica,,Se desconoce,09/02/2019 12:00:00 a. m.,09/02/2019 12:00:00 a. m.,No
1816,2059,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
1687,1870,Persona Jurídica,,Se desconoce,12/02/2019 12:00:00 a. m.,12/02/2019 12:00:00 a. m.,No
1437,1581,Persona Jurídica,,Se desconoce,11/02/2019 12:00:00 a. m.,11/02/2019 12:00:00 a. m.,No
43,46,Persona Jurídica,,Se desconoce,02/07/2017 12:00:00 a. m.,02/07/2017 12:00:00 a. m.,No
1081,1212,Persona Jurídica,Directa,No tiene valor,13/02/2019 12:00:00 a. m.,13/02/2019 12:00:00 a. m.,No
1038,1163,Persona Jurídica,,Se desconoce,14/02/2019 12:00:00 a. m.,14/02/2019 12:00:00 a. m.,No
1726,1930,Persona Jurídica,,Se desconoce,14/02/2019 12:00:00 a. m.,14/02/2019 12:00:00 a. m.,No
404,425,Persona Jurídica,,Se desconoce,15/02/2019 12:00:00 a. m.,15/02/2019 12:00:00 a. m.,No
1442,1586,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
993,1109,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
1122,1254,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
2463,2869,Persona Jurídica,,Se desconoce,17/02/2019 12:00:00 a. m.,17/02/2019 12:00:00 a. m.,No
928,1046,Persona Jurídica,,Se desconoce,11/02/2019 12:00:00 a. m.,11/02/2019 12:00:00 a. m.,No
3259,3751,Persona Jurídica,,Se desconoce,17/02/2019 12:00:00 a. m.,17/02/2019 12:00:00 a. m.,No
2033,2312,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
970,1086,Persona Jurídica,,Se desconoce,21/01/2019 12:00:00 a. m.,27/06/2019 12:00:00 a. m.,No
2019,2295,Persona Jurídica,,Se desconoce,11/02/2019 12:00:00 a. m.,11/02/2019 12:00:00 a. m.,No
2487,2885,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
1107,1238,Persona Jurídica,,Se desconoce,21/02/2019 12:00:00 a. m.,21/02/2019 12:00:00 a. m.,No
2024,2302,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
116,114,Persona Jurídica,,Se desconoce,22/02/2019 12:00:00 a. m.,22/02/2019 12:00:00 a. m.,No
165,167,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
431,451,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
2659,3091,Persona Jurídica,,Se desconoce,23/02/2019 12:00:00 a. m.,23/02/2019 12:00:00 a. m.,No
2016,2301,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
134,132,Persona Jurídica,,Se desconoce,08/02/2019 12:00:00 a. m.,08/02/2019 12:00:00 a. m.,No
2220,2585,Persona Jurídica,,Se desconoce,14/02/2019 12:00:00 a. m.,14/02/2019 12:00:00 a. m.,No
2009,2283,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
3088,3563,Persona Jurídica,,Se desconoce,12/08/2017 12:00:00 a. m.,12/08/2017 12:00:00 a. m.,No
972,1089,Persona Jurídica,,Se desconoce,19/02/2019 12:00:00 a. m.,16/08/2019 12:00:00 a. m.,No
1714,1900,Persona Física,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
1714,1901,Persona Física,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
1714,1902,Persona Física,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
1714,1903,Persona Física,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
1714,1904,Persona Física,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
1836,2080,Persona Jurídica,,Se desconoce,26/02/2019 12:00:00 a. m.,26/02/2019 12:00:00 a. m.,No
1054,1182,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
2967,3431,Persona Jurídica,,Se desconoce,18/02/2019 12:00:00 a. m.,18/02/2019 12:00:00 a. m.,No
2241,2606,Persona Jurídica,,Se desconoce,18/01/2018 12:00:00 a. m.,18/01/2018 12:00:00 a. m.,No
1303,1443,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
973,1090,Persona Jurídica,,Se desconoce,26/02/2019 12:00:00 a. m.,05/01/2021 12:00:00 a. m.,No
1091,1222,Persona Jurídica,,Se desconoce,09/11/2016 12:00:00 a. m.,09/11/2016 12:00:00 a. m.,No
1971,2191,Persona Jurídica,,Se desconoce,01/10/2018 12:00:00 a. m.,01/10/2018 12:00:00 a. m.,No
1959,2188,Persona Jurídica,,Se desconoce,15/01/2019 12:00:00 a. m.,15/01/2019 12:00:00 a. m.,No
999,1117,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
1846,2350,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
2073,2378,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
1949,2184,Persona Jurídica,,Se desconoce,25/07/2018 12:00:00 a. m.,25/07/2018 12:00:00 a. m.,No
318,333,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
2062,2346,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
976,1091,Persona Jurídica,,Se desconoce,30/11/2018 12:00:00 a. m.,09/08/2019 12:00:00 a. m.,No
3064,3540,Persona Física,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
1840,2084,Persona Jurídica,,Se desconoce,28/02/2019 12:00:00 a. m.,28/02/2019 12:00:00 a. m.,No
2034,2314,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
1202,1331,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
1299,1441,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
2675,3100,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
1859,2102,Persona Jurídica,,Se desconoce,03/03/2019 12:00:00 a. m.,03/03/2019 12:00:00 a. m.,No
236,250,Persona Jurídica,,Se desconoce,01/11/2019 12:00:00 a. m.,01/11/2019 12:00:00 a. m.,No
2006,2282,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
1473,1622,Persona Jurídica,,Se desconoce,31/08/2016 12:00:00 a. m.,31/08/2016 12:00:00 a. m.,No
2601,3016,Persona Jurídica,,Se desconoce,11/03/2019 12:00:00 a. m.,11/03/2019 12:00:00 a. m.,No
1108,1239,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
1945,2179,Persona Jurídica,,Se desconoce,11/03/2019 12:00:00 a. m.,11/03/2019 12:00:00 a. m.,No
2853,3309,Persona Jurídica,,Se desconoce,04/03/2019 12:00:00 a. m.,04/03/2019 12:00:00 a. m.,No
2035,2315,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
2629,3046,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
1998,2277,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
2528,2920,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
2579,2998,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
1940,2170,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
2257,2630,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
55,57,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
2668,3096,Persona Jurídica,,Se desconoce,15/03/2019 12:00:00 a. m.,15/03/2019 12:00:00 a. m.,No
2572,3145,Persona Jurídica,,Se desconoce,16/03/2019 12:00:00 a. m.,16/03/2019 12:00:00 a. m.,No
977,1093,Persona Jurídica,,Se desconoce,09/03/2019 12:00:00 a. m.,23/09/2020 12:00:00 a. m.,No
1446,1591,Persona Jurídica,,Se desconoce,10/03/2019 12:00:00 a. m.,10/03/2019 12:00:00 a. m.,No
1984,2200,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
2250,3572,Persona Jurídica,,,19/03/2019 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
465,558,Persona Jurídica,,Se desconoce,19/03/2019 12:00:00 a. m.,19/03/2019 12:00:00 a. m.,No
1775,2015,Persona Jurídica,,Se desconoce,24/03/2019 12:00:00 a. m.,24/03/2019 12:00:00 a. m.,No
383,396,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
2633,3049,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
34,36,Persona Jurídica,,Se desconoce,25/01/2019 12:00:00 a. m.,25/01/2019 12:00:00 a. m.,No
2905,3363,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
2893,3351,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
978,1095,Persona Jurídica,,Se desconoce,06/05/2017 12:00:00 a. m.,25/09/2019 12:00:00 a. m.,No
510,603,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
2115,2441,Persona Jurídica,,Se desconoce,13/03/2019 12:00:00 a. m.,13/03/2019 12:00:00 a. m.,No
1209,1336,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
3215,3710,Persona Física,Directa,Hombre,10/02/2019 12:00:00 a. m.,10/02/2019 12:00:00 a. m.,Si
322,337,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
1937,2168,Persona Jurídica,,Se desconoce,06/02/2018 12:00:00 a. m.,06/02/2018 12:00:00 a. m.,No
432,452,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
2790,3236,Persona Jurídica,,Se desconoce,05/09/2017 12:00:00 a. m.,05/09/2017 12:00:00 a. m.,No
2047,2328,Persona Jurídica,,Se desconoce,06/03/2019 12:00:00 a. m.,06/03/2019 12:00:00 a. m.,No
1736,1941,Persona Jurídica,,Se desconoce,29/03/2019 12:00:00 a. m.,29/03/2019 12:00:00 a. m.,No
1705,1890,Persona Jurídica,Directa,No tiene valor,01/08/2012 12:00:00 a. m.,31/12/2012 12:00:00 a. m.,No
2863,3322,Persona Jurídica,,Se desconoce,01/04/2019 12:00:00 a. m.,01/04/2019 12:00:00 a. m.,No
2289,2668,Persona Jurídica,,Se desconoce,01/04/2019 12:00:00 a. m.,01/04/2019 12:00:00 a. m.,No
2289,2666,Persona Física,Directa,Hombre,01/04/2019 12:00:00 a. m.,01/04/2019 12:00:00 a. m.,Si
2222,2577,Persona Jurídica,,Se desconoce,03/04/2019 12:00:00 a. m.,25/02/2021 12:00:00 a. m.,No
2180,2526,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
2715,3142,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
1913,2141,Persona Jurídica,,Se desconoce,05/04/2019 12:00:00 a. m.,05/04/2019 12:00:00 a. m.,No
2718,3147,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
3294,3785,Persona Jurídica,,Se desconoce,05/04/2019 12:00:00 a. m.,05/04/2019 12:00:00 a. m.,No
2323,2726,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
1498,1684,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
1492,1641,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
995,1112,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
240,1272,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
1234,2087,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
1912,2140,Persona Jurídica,,Se desconoce,13/04/2019 12:00:00 a. m.,13/04/2019 12:00:00 a. m.,No
2032,2311,Persona Jurídica,,Se desconoce,13/04/2019 12:00:00 a. m.,13/04/2019 12:00:00 a. m.,No
1522,1688,Persona Jurídica,,Se desconoce,04/04/2019 12:00:00 a. m.,04/04/2019 12:00:00 a. m.,No
739,832,Persona Jurídica,,Se desconoce,15/07/2019 12:00:00 a. m.,15/07/2019 12:00:00 a. m.,No
979,1097,Persona Jurídica,,Se desconoce,15/04/2019 12:00:00 a. m.,24/06/2019 12:00:00 a. m.,No
1883,2419,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
2854,3311,Persona Jurídica,,Se desconoce,17/04/2019 12:00:00 a. m.,17/04/2019 12:00:00 a. m.,No
1298,1438,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
344,358,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
1048,1174,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
975,1092,Persona Jurídica,,Se desconoce,18/04/2019 12:00:00 a. m.,18/04/2019 12:00:00 a. m.,No
2390,2801,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
2897,3354,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
385,398,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
476,569,Persona Jurídica,,Se desconoce,20/04/2019 12:00:00 a. m.,20/04/2019 12:00:00 a. m.,No
2178,2524,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
2157,2499,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
386,399,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
1433,1577,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
1487,1637,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
366,381,Persona Jurídica,,Se desconoce,03/02/2018 12:00:00 a. m.,03/02/2018 12:00:00 a. m.,No
1022,1146,Persona Jurídica,,Se desconoce,02/02/2018 12:00:00 a. m.,23/09/2019 12:00:00 a. m.,No
3164,3656,Persona Jurídica,,Se desconoce,23/04/2019 12:00:00 a. m.,24/04/2019 12:00:00 a. m.,No
1425,1568,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
819,991,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
33,35,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
2877,3335,Persona Jurídica,,Se desconoce,25/04/2019 12:00:00 a. m.,25/04/2019 12:00:00 a. m.,No
2636,3056,Persona Jurídica,,Se desconoce,27/04/2019 12:00:00 a. m.,27/04/2019 12:00:00 a. m.,No
2870,3328,Persona Jurídica,,Se desconoce,20/04/2019 12:00:00 a. m.,20/05/2019 12:00:00 a. m.,No
2110,2423,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
1911,2139,Persona Jurídica,,Se desconoce,16/04/2019 12:00:00 a. m.,16/04/2019 12:00:00 a. m.,No
330,345,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
433,454,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
1908,2137,Persona Jurídica,,Se desconoce,09/03/2019 12:00:00 a. m.,09/03/2019 12:00:00 a. m.,No
3092,3568,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
3002,3469,Persona Jurídica,,Se desconoce,08/02/2019 12:00:00 a. m.,08/02/2019 12:00:00 a. m.,No
2722,3156,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
1547,1707,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
1026,1149,Persona Jurídica,,Se desconoce,14/11/2018 12:00:00 a. m.,07/01/2021 12:00:00 a. m.,No
1548,1709,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
1907,2135,Persona Jurídica,,Se desconoce,16/02/2017 12:00:00 a. m.,16/02/2017 12:00:00 a. m.,No
1163,1296,Persona Jurídica,,Se desconoce,16/05/2018 12:00:00 a. m.,16/05/2018 12:00:00 a. m.,No
263,276,Persona Física,Directa,Hombre,30/11/2015 12:00:00 a. m.,30/11/2015 12:00:00 a. m.,No
3045,3516,Persona Jurídica,Directa,No tiene valor,06/05/2018 12:00:00 a. m.,06/05/2018 12:00:00 a. m.,No
1897,2126,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
32,34,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
1027,1152,Persona Jurídica,,Se desconoce,04/05/2019 12:00:00 a. m.,16/08/2019 12:00:00 a. m.,No
2787,3228,Persona Jurídica,,Se desconoce,04/05/2019 12:00:00 a. m.,04/05/2019 12:00:00 a. m.,No
1029,1154,Persona Jurídica,,Se desconoce,23/01/2018 12:00:00 a. m.,30/09/2019 12:00:00 a. m.,No
472,566,Persona Jurídica,,Se desconoce,12/04/2019 12:00:00 a. m.,12/04/2019 12:00:00 a. m.,No
2484,2882,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
1905,2134,Persona Jurídica,,Se desconoce,08/05/2019 12:00:00 a. m.,08/05/2019 12:00:00 a. m.,No
2198,2552,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
2678,3101,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
2852,3308,Persona Jurídica,,Se desconoce,09/05/2019 12:00:00 a. m.,09/05/2019 12:00:00 a. m.,No
949,1067,Persona Jurídica,,Se desconoce,02/04/2019 12:00:00 a. m.,02/04/2019 12:00:00 a. m.,No
1274,1413,Persona Jurídica,,Se desconoce,12/05/2019 12:00:00 a. m.,12/05/2019 12:00:00 a. m.,No
1435,1579,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
1297,1437,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
1537,1700,Persona Jurídica,,Se desconoce,15/05/2019 12:00:00 a. m.,15/05/2019 12:00:00 a. m.,No
2727,3161,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
2901,3358,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
1430,1573,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
2862,3321,Persona Jurídica,,Se desconoce,20/03/2019 12:00:00 a. m.,20/03/2019 12:00:00 a. m.,No
27,29,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
1030,1155,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
26,28,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
1509,1655,Persona Jurídica,,Se desconoce,22/05/2019 12:00:00 a. m.,22/05/2019 12:00:00 a. m.,No
1272,1411,Persona Jurídica,,Se desconoce,23/05/2019 12:00:00 a. m.,23/05/2019 12:00:00 a. m.,No
2785,3226,Persona Jurídica,,Se desconoce,24/05/2019 12:00:00 a. m.,24/05/2019 12:00:00 a. m.,No
2348,2762,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
2340,2753,Persona Jurídica,,Se desconoce,24/05/2019 12:00:00 a. m.,26/05/2019 12:00:00 a. m.,No
1901,2131,Persona Jurídica,,Se desconoce,24/05/2019 12:00:00 a. m.,24/05/2019 12:00:00 a. m.,No
2856,3313,Persona Jurídica,,Se desconoce,25/05/2019 12:00:00 a. m.,25/05/2019 12:00:00 a. m.,No
1031,1156,Persona Jurídica,,Se desconoce,25/05/2019 12:00:00 a. m.,19/08/2019 12:00:00 a. m.,No
2743,3178,Persona Jurídica,,Se desconoce,26/05/2019 12:00:00 a. m.,26/05/2019 12:00:00 a. m.,No
1295,1436,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
2866,3327,Persona Jurídica,,Se desconoce,10/05/2019 12:00:00 a. m.,10/05/2019 12:00:00 a. m.,No
1584,1745,Persona Física,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
1584,1746,Persona Física,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
1584,1747,Persona Física,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
1584,1748,Persona Física,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
1584,1749,Persona Física,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
1584,1750,Persona Física,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
1584,1751,Persona Física,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
1584,1752,Persona Física,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
1584,1753,Persona Física,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
1584,1754,Persona Física,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
1584,1755,Persona Física,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
1584,1756,Persona Física,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
1584,1757,Persona Física,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
1851,2093,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
1896,2124,Persona Jurídica,,Se desconoce,28/05/2019 12:00:00 a. m.,28/05/2019 12:00:00 a. m.,No
40,43,Persona Jurídica,,Se desconoce,28/05/2019 12:00:00 a. m.,28/05/2019 12:00:00 a. m.,No
2602,3018,Persona Jurídica,,Se desconoce,04/05/2019 12:00:00 a. m.,04/05/2019 12:00:00 a. m.,No
114,112,Persona Jurídica,,Se desconoce,17/05/2019 12:00:00 a. m.,17/05/2019 12:00:00 a. m.,No
2181,2527,Persona Jurídica,,Se desconoce,17/05/2019 12:00:00 a. m.,28/05/2021 12:00:00 a. m.,No
449,482,Persona Jurídica,,Se desconoce,01/05/2019 12:00:00 a. m.,01/05/2019 12:00:00 a. m.,No
1093,1221,Persona Jurídica,,Se desconoce,20/05/2019 12:00:00 a. m.,20/05/2019 12:00:00 a. m.,No
1294,1435,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
2026,2305,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
654,1617,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
1876,2114,Persona Jurídica,,Se desconoce,30/10/2019 12:00:00 a. m.,30/10/2019 12:00:00 a. m.,No
2885,3345,Persona Jurídica,,Se desconoce,30/05/2019 12:00:00 a. m.,30/05/2019 12:00:00 a. m.,No
2908,3366,Persona Jurídica,,Se desconoce,30/05/2019 12:00:00 a. m.,30/05/2019 12:00:00 a. m.,No
451,483,Persona Jurídica,,Se desconoce,01/06/2019 12:00:00 a. m.,01/06/2019 12:00:00 a. m.,No
1293,1434,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
2690,3118,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
25,27,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
1095,1225,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
2039,2320,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
841,933,Persona Jurídica,,Se desconoce,06/06/2019 12:00:00 a. m.,06/06/2019 12:00:00 a. m.,No
2204,2561,Persona Física,Directa,Hombre,06/06/2019 12:00:00 a. m.,06/06/2019 12:00:00 a. m.,No
2204,2562,Persona Física,Directa,Hombre,06/06/2019 12:00:00 a. m.,06/06/2019 12:00:00 a. m.,No
2204,2559,Persona Física,Directa,Mujer,06/06/2019 12:00:00 a. m.,06/06/2019 12:00:00 a. m.,No
808,902,Persona Jurídica,,Se desconoce,07/06/2019 12:00:00 a. m.,07/06/2019 12:00:00 a. m.,No
1996,2460,Persona Jurídica,,Se desconoce,07/06/2019 12:00:00 a. m.,07/06/2019 12:00:00 a. m.,No
2871,3329,Persona Jurídica,,Se desconoce,08/06/2019 12:00:00 a. m.,08/06/2019 12:00:00 a. m.,No
1212,1354,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
801,895,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
2184,2530,Persona Jurídica,,Se desconoce,09/06/2019 12:00:00 a. m.,09/06/2019 12:00:00 a. m.,No
2070,2358,Persona Jurídica,,Se desconoce,12/04/2017 12:00:00 a. m.,12/04/2017 12:00:00 a. m.,No
1428,1572,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
1292,1433,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
1033,1157,Persona Jurídica,,Se desconoce,19/12/2018 12:00:00 a. m.,14/11/2019 12:00:00 a. m.,No
2692,3122,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
