IdSentenciado,aniosPrision,mesesPrision,diasPrision,bReparacion,bReparacionDefinir,bDecomiso,sBienesDecomisados,bBeneficioCondicional,bSustitutivoPena
6966,2.00,6.00,0.00,No,No,Si,OBJETOS BÉLICOS,No,Si
6967,8.00,0.00,0.00,No,No,Si,OBJETOS BÉLICOS,No,No
6968,8.00,0.00,0.00,No,No,Si,OBJETOS BÉLICOS,No,No
6969,8.00,0.00,0.00,No,No,Si,OBJETOS BÉLICOS,No,No
6970,8.00,0.00,0.00,No,No,Si,OBJETOS BÉLICOS,No,No
6971,5.00,10.00,0.00,No,No,Si,OBJETOS BÉLICOS,No,No
6972,6.00,6.00,0.00,No,No,Si,OBJETOS BÉLICOS,No,No
6975,4.00,2.00,0.00,No,No,Si,OBJETOS BÉLICOS,No,No
6976,2.00,6.00,0.00,No,No,Si,OBJETOS BELICOS,Si,Si
6977,2.00,6.00,0.00,No,No,Si,OBJETOS BELICOS,Si,Si
6979,3.00,6.00,0.00,No,No,Si,OBJETOS BELICOS,No,Si
6983,4.00,0.00,0.00,No,No,Si,OBJETOS BELICOS,No,Si
6984,4.00,0.00,0.00,No,No,Si,OBJETOS BELICOS,No,Si
6985,4.00,0.00,0.00,No,No,Si,OBJETOS BELICOS,No,Si
6987,4.00,0.00,0.00,No,No,Si,OBJETOS BELICOS,No,Si
6988,1.00,6.00,0.00,No,No,Si,Se decretó el decomisó del material bélico.,Si,Si
6989,2.00,3.00,0.00,No,No,Si,Se ordenó el decomiso del material bélico.,No,No
6994,2.00,3.00,0.00,No,No,Si,Se ordenó el decomiso del material bélico.,Si,Si
6996,3.00,8.00,0.00,No,No,Si,Se ordenó el decomiso del material bélico.,No,No
6997,3.00,8.00,0.00,No,No,Si,Se ordenó el decomiso del material bélico.,Si,Si
7000,1.00,6.00,0.00,No,No,Si,Se ordenó el decomiso del material bélico.,No,Si
7001,2.00,4.00,24.00,No,No,Si,Se decretó el decomiso del material bélico.,Si,Si
7002,6.00,0.00,0.00,No,No,Si,Se ordenó el decomiso del material bélico y del narcótico relacionado con la presente causa.,No,No
7004,4.00,0.00,0.00,No,No,Si,Se ordenó el decomiso del narcótico.,Si,Si
7005,2.00,0.00,0.00,No,No,Si,Se ordenó el decomiso del material bélico.,Si,Si
7007,2.00,6.00,0.00,No,No,Si,OBJETOS BELICOS,No,Si
7008,2.00,6.00,0.00,No,No,Si,OBJETOS BELICOS,No,Si
7010,3.00,8.00,0.00,No,No,Si,OBJETOS BELICOS,No,Si
7012,1.00,6.00,0.00,No,No,Si,OBJETOS BELICOS,No,No
7013,5.00,10.00,0.00,No,No,Si,cartuchos y droga ,No,No
7015,1.00,6.00,0.00,No,No,Si,arma,Si,Si
7016,3.00,6.00,0.00,No,No,Si,OBJETOS BELICOS,Si,Si
7017,3.00,2.00,11.00,No,No,Si,armas,Si,Si
7018,2.00,8.00,0.00,No,No,Si,Documento notarial falso ,Si,Si
7019,4.00,0.00,0.00,No,No,Si,PSICOTROPICO,Si,Si
7020,2.00,7.00,15.00,No,No,Si,arma,Si,Si
7023,1.00,8.00,0.00,No,No,Si,armas,Si,Si
7024,4.00,0.00,0.00,No,No,Si,NARCOTICO,Si,Si
7025,2.00,9.00,0.00,No,No,Si,armas,Si,Si
7026,2.00,9.00,0.00,No,No,Si,armas,Si,Si
7027,4.00,0.00,0.00,No,No,Si,PSICOTROPICO,Si,Si
7028,4.00,6.00,0.00,No,No,Si,armas,No,No
7029,4.00,6.00,0.00,No,No,Si,armas,No,No
7030,2.00,0.00,0.00,No,No,Si,Arma de fuego ,Si,Si
7035,3.00,0.00,0.00,No,No,Si,ARMA DE FUEGO,No,Si
7050,2.00,0.00,0.00,No,No,Si,ARMA AFECTA,No,Si
7056,7.00,0.00,0.00,No,No,Si,NARCÓTICO AFECTO ,No,No
7061,3.00,0.00,0.00,No,No,Si,205.3435 gramos de metanfetamina,Si,No
7062,6.00,8.00,0.00,No,No,Si,Narcótico,No,No
7065,6.00,8.00,0.00,No,No,Si,Pastillas de fentanil,No,No
7074,2.00,0.00,0.00,No,No,Si,ARMA DE FUEGO.,Si,Si
7081,2.00,0.00,0.00,No,No,Si,objeto bélico,Si,Si
7083,2.00,0.00,0.00,No,No,Si,objeto bélico ,Si,Si
7084,3.00,4.00,7.00,No,No,Si,objeto bélico y narcótico,Si,Si
7086,4.00,0.00,0.00,No,No,Si,OBJETOS BELICOS ,Si,Si
7087,4.00,0.00,0.00,No,No,Si,OBJETOS BELICOS,Si,Si
7122,6.00,8.00,0.00,No,No,Si,la sustancia granulada y cristalina con las características propias de la droga conocida comúnmente conocida como cristal con un peso neto de 5002.9 gramos una vez tomadas las muestras representativas que se utilizaron para el análisis,No,No
7132,2.00,0.00,0.00,No,No,Si,un arma de fuego tipo pistola semiautomatica con apariencia de subametralladora calibre 9 milímetros Luger de la marca Intratec modelo TEC-9 matrícula 0570 con un cargador desabastecido,Si,Si
7133,2.00,0.00,0.00,No,No,Si,un arma de fuego tipo pistola semiautomatica con apariencia de subametralladora del calibre 9 milímetros Luger de la marca Intratec del modelo TEC-9 matrícula 0570 con un cargador desabastecido,Si,Si
7134,2.00,4.00,0.00,No,No,Si,Se decreta el decomiso del objeto bélico afecto,Si,Si
7140,3.00,7.00,6.00,No,No,Si,arma y cartuchos,Si,Si
7146,0.00,7.00,0.00,No,No,Si,se decreta el decomiso del material bélico afecto a la causa penal,Si,Si
7149,7.00,5.00,0.00,No,No,Si,se decreta el decomiso del material bélico afecto a la causa penal,No,No
7161,2.00,3.00,0.00,No,No,Si,ARMA DE FUEGO,No,No
7162,2.00,3.00,0.00,No,No,Si,ARMA DE FUEGO,Si,No
7163,2.00,8.00,0.00,No,No,Si,copia del certificado de  bachillerato  apócrifo,Si,Si
7166,2.00,3.00,0.00,No,No,Si,arma de fuego,Si,Si
7167,2.00,3.00,0.00,No,No,Si,arma de fuego,Si,Si
7168,2.00,3.00,0.00,No,No,Si,arma de fuego,Si,Si
7175,1.00,6.00,0.00,No,No,Si,arma de fuego,Si,No
7177,3.00,0.00,0.00,No,No,Si,ARMA DE FUEGO,No,Si
7182,2.00,8.00,0.00,No,No,Si,Cuatro tambos de plástico color azul con capacidad para doscientos litros y un bidón para cincuenta litros.,Si,Si
7183,2.00,0.00,0.00,No,No,Si,Artefactos bélicos afectos,Si,Si
7184,3.00,7.00,0.00,No,No,Si,Dos artefactos bélicos afectos,Si,Si
7185,3.00,7.00,0.00,No,No,Si,Dos artefactos bélicos afectos.,Si,Si
7186,3.00,7.00,0.00,No,No,Si,Dos artefactos bélicos afectos.,Si,Si
7190,6.00,9.00,0.00,No,No,Si,Se decreta el decomiso del material bélico afecto a la causa penal.,No,No
7191,6.00,9.00,0.00,No,No,Si,Se decreta el decomiso del material bélico afecto a la causa penal.,No,No
7193,2.00,6.00,0.00,No,No,Si,arma,Si,Si
7195,3.00,2.00,12.00,No,No,Si,narcótico,Si,Si
7196,2.00,4.00,0.00,No,No,Si,Se decreta el decomiso del arma de fuego y cartuchos afectos a la causa penal,No,No
7197,2.00,6.00,0.00,No,No,Si,arma,Si,Si
7198,2.00,6.00,0.00,No,No,Si,arma,Si,Si
7199,2.00,10.00,0.00,No,No,Si,Se decreta el decomiso del arma de fuego y cartuchos afectos a la causa penal,Si,Si
7200,2.00,0.00,0.00,No,No,Si,ARMA DE FUEGO.,Si,Si
7205,7.00,6.00,0.00,No,No,Si,marihuana,No,No
7206,7.00,6.00,0.00,No,No,Si,marihuana,No,No
7209,1.00,6.00,0.00,No,No,Si,arma,Si,Si
7215,2.00,6.00,0.00,No,No,Si,un arma de fuego,No,No
7265,7.00,6.00,0.00,No,No,Si,19 .583 kilogramos de cannabis sativa L. comúnmente conocido como marihuana,No,No
7281,4.00,4.00,0.00,No,No,Si,Se decreta el decomiso de las armas de fuego y cartuchos afectos a la causa penal,No,No
7282,4.00,4.00,0.00,No,No,Si,Se decreta el decomiso de las armas de fuego y cartuchos afectos a la causa penal,No,No
7285,2.00,0.00,0.00,No,No,Si,Un arma de fuego calibre 9mm,Si,Si
7294,6.00,10.00,0.00,No,No,Si,Se decreta el decomiso del psicotrópico afecto,No,No
7302,2.00,8.00,0.00,No,No,Si,Arma de fuego ,Si,Si
7303,2.00,8.00,0.00,No,No,Si,Arma de fuego,Si,Si
7306,1.00,8.00,0.00,No,No,Si,Arma de fuego tipo escopeta,Si,Si
7307,2.00,0.00,0.00,No,No,Si,un arma de fuego,Si,Si
7312,4.00,0.00,0.00,No,No,Si,Cargador abastecido con 10 cartuchos para arma de fuego calibre 9 milímetros,Si,Si
7313,2.00,0.00,0.00,No,No,Si,un arma de fuego,Si,Si
7316,1.00,0.00,0.00,No,No,Si,Arma de fuego afecta,Si,Si
7322,0.00,8.00,0.00,No,No,Si,narcótico,Si,Si
7341,3.00,9.00,0.00,No,No,Si,150.02 gramos del estupefaciente denominado heroína,Si,Si
7349,1.00,0.00,0.00,No,No,Si,Artefacto bélico afecto,Si,Si
7352,2.00,0.00,0.00,No,No,Si,Artefacto bélico afecto,Si,Si
7354,3.00,0.00,0.00,No,No,Si,Artefacto bélico afecto,Si,Si
7355,2.00,6.00,0.00,No,No,Si,un arma de fuego,Si,No
7357,2.00,6.00,0.00,No,No,Si,un arma de fuego,Si,No
7364,6.00,0.00,0.00,No,No,Si,narcóticos y material bélico,No,No
7366,2.00,0.00,0.00,No,No,Si,Artefacto bélico afecto,Si,Si
7373,3.00,4.00,0.00,No,No,Si,arma de fuego,Si,No
7374,3.00,4.00,0.00,No,No,Si,PSICOTROPICO,Si,Si
7375,4.00,0.00,0.00,No,No,Si,ARMA DE FUEGO Y CARTUCHOS,Si,Si
7376,2.00,0.00,0.00,No,No,Si,Artefacto bélico afecto,Si,Si
7377,2.00,0.00,0.00,No,No,Si,Artefacto bélico afecto.,Si,Si
7381,2.00,8.00,0.00,No,No,Si,Se decretó el decomiso del documento afecto,Si,Si
7383,2.00,0.00,0.00,No,No,Si,arma de fuego ,Si,Si
7384,1.00,8.00,0.00,No,No,Si,ARMA DE FUEGO,No,No
7385,2.00,0.00,0.00,No,No,Si,arma de fuego y cartuchos afectos ,Si,Si
7387,2.00,0.00,0.00,No,No,Si,arma de fuego afecta ,Si,Si
7391,2.00,0.00,0.00,No,No,Si,arma de fuego tipo pistola ,Si,Si
7392,2.00,0.00,0.00,No,No,Si,arma de fuego y cartuchos afectos,Si,Si
7404,3.00,0.00,0.00,No,No,Si,Tres comprimidos del principio activo clonazepam,Si,Si
7413,1.00,0.00,0.00,No,No,Si,Arma de fuego,No,No
7414,1.00,4.00,0.00,No,No,Si,Arma de fuego,No,Si
7417,2.00,3.00,0.00,No,No,Si,Arma de fuego,No,No
7421,4.00,0.00,0.00,No,No,Si,2882.3 g Clorhidrato de Cocaina,No,No
7422,4.00,0.00,0.00,No,No,Si,2882.3 g Clorhidrato de cocaina,No,No
7431,3.00,0.00,0.00,No,No,Si,arma tipo fusil,Si,Si
7436,6.00,8.00,0.00,No,No,Si,Narcóticos afectos ,No,No
7437,3.00,4.00,0.00,No,No,Si,Artefactos bélicos afectos ,Si,Si
7439,6.00,8.00,0.00,No,No,Si,Narcóticos afectos ,No,No
7440,4.00,3.00,0.00,No,No,Si,Narcóticos afectos ,No,No
7441,6.00,8.00,0.00,No,No,Si,Narcóticos afectos ,No,No
7442,9.00,0.00,15.00,No,No,Si,Artefactos bélicos afectos,No,No
7443,7.00,9.00,15.00,No,No,Si,Artefactos bélicos afectos,No,No
7444,9.00,0.00,15.00,No,No,Si,Artefactos bélicos afectos,No,No
7445,6.00,8.00,0.00,No,No,Si,Narcóticos afectos ,No,No
7446,3.00,0.00,0.00,No,No,Si,Artefactos bélicos afectos,Si,Si
7447,2.00,3.00,0.00,No,No,Si,Artefactos bélicos afectos,Si,Si
7448,2.00,3.00,0.00,No,No,Si,Artefactos bélicos afectos,Si,Si
7449,7.00,0.00,0.00,No,No,Si,Narcóticos afectos ,No,No
7452,2.00,3.00,0.00,No,No,Si,Artefactos bélicos afectos,Si,Si
7453,2.00,3.00,0.00,No,No,Si,Artefactos bélicos afectos,Si,Si
7454,3.00,0.00,0.00,No,No,Si,Arma de fuego,Si,Si
7458,2.00,4.00,0.00,No,No,Si,estupefacientes y objetos,Si,Si
7461,2.00,9.00,0.00,No,No,Si,Artefactos bélicos afectos,Si,No
7463,0.00,10.00,0.00,Si,Si,Si,especie acuática asegurada,Si,Si
7464,0.00,10.00,0.00,Si,Si,Si,especie acuática en veda,Si,Si
7465,6.00,8.00,0.00,No,No,Si,Narcóticos afectos ,No,No
7467,2.00,6.00,0.00,No,No,Si,Artefactos bélicos afectos,Si,Si
7469,2.00,6.00,0.00,No,No,Si,Artefactos bélicos afectos,Si,Si
7471,7.00,0.00,0.00,No,No,Si,Narcóticos afectos ,No,No
7472,6.00,8.00,0.00,No,No,Si,Narcóticos afectos ,No,No
7473,6.00,8.00,0.00,No,No,Si,Narcóticos afectos ,No,No
7475,2.00,3.00,0.00,No,No,Si,Artefactos bélicos afectos,Si,Si
7477,4.00,4.00,15.00,No,No,Si,Artefactos bélicos afectos,No,No
7478,6.00,8.00,0.00,No,No,Si,Narcóticos afectos ,No,No
7479,2.00,3.00,0.00,No,No,Si,Artefactos bélicos afectos,Si,Si
7480,3.00,9.00,0.00,No,No,Si,Artefactos bélicos afectos,Si,Si
7492,8.00,4.00,0.00,No,No,Si,Narcóticos afectos ,No,No
7493,8.00,4.00,0.00,No,No,Si,Narcóticos afectos ,No,No
7495,4.00,2.00,0.00,No,No,Si,Narcóticos afectos ,No,No
7496,4.00,2.00,0.00,No,No,Si,Narcóticos afectos ,No,No
7497,3.00,0.00,0.00,Si,No,Si,documento afecto,Si,Si
7511,4.00,0.00,0.00,No,No,Si,NARCÓTICO SOBRANTE Y TELÉFONO CELULAR ,Si,Si
7513,3.00,8.00,0.00,No,No,Si,arma de fuego y documentos,Si,Si
7514,4.00,0.00,0.00,No,No,Si,narcóticos,No,No
7515,2.00,8.00,0.00,No,No,Si,credencial de trabajador fronterizo,Si,Si
7516,2.00,0.00,0.00,No,No,Si,Arma de fuego,No,No
7526,0.00,8.00,2.00,Si,No,Si,especie acuática,Si,Si
7527,0.00,8.00,2.00,Si,No,Si,especie acuática,Si,Si
7528,0.00,8.00,2.00,Si,No,Si,especie acuática ,Si,Si
7529,0.00,8.00,2.00,Si,No,Si,especie acuática,Si,Si
7533,0.00,6.00,20.00,No,No,Si,1.1 gramos de metanfetamina,Si,Si
7536,2.00,0.00,0.00,No,No,Si,Un arma de fuego calibre .38Súper,Si,Si
7537,2.00,0.00,0.00,No,No,Si,Un arma de fuego tipo pistola calibre 45 auto.,Si,Si
7544,4.00,0.00,0.00,No,No,Si,se decreta el decomiso del psicotrópico afecto,Si,Si
7552,2.00,8.00,0.00,No,No,Si,Un arma de fuego AR15 calibre 9mm,Si,Si
7567,4.00,4.00,15.00,No,No,Si,Arma de fuego y narcóticos afectos,No,No
7575,4.00,0.00,0.00,No,No,Si,Artefacto bélico,Si,Si
7576,4.00,0.00,0.00,No,No,Si,Artefacto bélico,Si,Si
7578,3.00,6.00,0.00,No,No,Si,Se decreta el decomiso del estupefaciente y psicotrópico afectos; así como la mochila donde se localizó parte del estupefaciente,Si,Si
7579,16.00,8.00,0.00,No,No,Si,un cartucho calibre .223,No,No
7581,2.00,4.00,24.00,No,No,Si,arma,Si,No
7582,3.00,9.00,0.00,No,No,Si,droga,Si,Si
7583,2.00,3.00,0.00,No,No,Si,armas,Si,Si
7584,3.00,8.00,22.00,No,No,Si,arma,Si,No
7586,3.00,0.00,0.00,No,No,Si,Un arma con su cargador y doce cartuchos,Si,No
7587,1.00,7.00,22.00,No,No,Si,Un arma y cartucho,No,No
7598,4.00,0.00,0.00,No,No,Si,NARCÓTICO AFECTO ,Si,Si
7606,4.00,0.00,0.00,No,No,Si,armas de fuego y narcóticos afectos,Si,Si
7607,4.00,0.00,0.00,No,No,Si,Armas de fuego y narcótico afectos.,Si,Si
7608,4.00,0.00,0.00,No,No,Si,Armas de fuego y narcóticos afectos.,Si,Si
7610,2.00,0.00,0.00,No,No,Si,Arma de fuego afecta.,Si,Si
7612,2.00,8.00,0.00,No,No,Si,Narcótico afecto.,Si,Si
7628,2.00,3.00,0.00,No,No,Si,objeto bélico atribuido,Si,No
7631,0.00,11.00,0.00,No,No,Si,Especie acuática en veda,Si,Si
7633,2.00,10.00,15.00,No,No,Si,narcóticos y objeto bélico atribuido,Si,No
7634,2.00,8.00,0.00,No,No,Si,Una credencial apócrifa,Si,Si
7635,3.00,9.00,0.00,No,No,Si,narcótico afecto,Si,No
7636,3.00,9.00,0.00,No,No,Si,narcótico afecto,Si,No
7638,0.00,10.00,0.00,Si,No,Si,Especie acuática en veda,Si,Si
7641,4.00,4.00,15.00,No,No,Si,objetos bélicos atribuidos,No,No
7644,0.00,8.00,2.00,Si,No,Si,Especie acuática en veda,Si,Si
7645,0.00,8.00,2.00,Si,No,Si,Especie acuática en veda,Si,Si
7646,2.00,6.00,0.00,No,No,Si,armas,Si,Si
7647,3.00,0.00,0.00,No,No,Si,armas,Si,Si
7649,3.00,20.00,0.00,No,No,Si,arma,Si,Si
7650,0.00,10.00,0.00,Si,No,Si,Especie acuática en veda,Si,Si
7654,2.00,1.00,0.00,No,No,Si,objeto bélico atribuido,Si,No
7655,2.00,1.00,0.00,No,No,Si,objeto bélico atribuido,Si,No
7678,2.00,3.00,0.00,No,No,Si,armas,Si,Si
7679,2.00,3.00,0.00,No,No,Si,arma,Si,Si
7680,2.00,3.00,0.00,No,No,Si,arma,Si,Si
7681,3.00,0.00,0.00,No,No,Si,arma,Si,Si
7682,2.00,3.00,0.00,No,No,Si,arma,Si,Si
7690,4.00,6.00,0.00,No,No,Si,Narcóticos y objetos,No,No
7691,0.00,8.00,2.00,Si,No,Si,Especie acuática en veda,Si,Si
7692,0.00,8.00,2.00,Si,No,Si,Especie acuática en veda,Si,Si
7698,4.00,0.00,0.00,No,No,Si,- Metanfetamina en peso neto de 49.9345 gramos. - Marihuana con un peso neto de 80.32 gramos. ,Si,No
7699,2.00,0.00,0.00,No,No,Si,arma de fuego tipo pistola,Si,Si
7701,6.00,8.00,0.00,No,No,Si,75 Paquetes de narcótico.,No,No
7702,2.00,6.00,0.00,No,No,Si,ARMA DE FUEGO,Si,No
7703,2.00,0.00,0.00,No,No,Si,arma de fuego tipo pistola,Si,Si
7704,5.00,4.00,0.00,No,No,Si,dos armas de fuego y cartuchos útiles,Si,Si
7705,5.00,4.00,0.00,No,No,Si,dos armas de fuego y cartuchos útiles,Si,Si
7706,5.00,4.00,0.00,No,No,Si,dos armas de fuego y cartuchos útiles,Si,Si
7707,4.00,0.00,0.00,No,No,Si,Narcótico,Si,Si
7728,3.00,4.00,0.00,No,No,Si,9.659 kilogramos de marihuana,Si,Si
7744,2.00,0.00,0.00,No,No,Si,Arma de fuego,No,No
7746,1.00,3.00,2.00,Si,No,Si,128.360 kilogramos de la especie acuática denominada octupus maya comúnmente conocida como pulpo rojo incluida la muestra representativa.,Si,Si
7747,1.00,3.00,2.00,Si,No,Si,128.360 kilogramos de la especie acuática denominada octupus maya comúnmente conocida como pulpo rojo incluida la muestra representativa.,Si,Si
7755,4.00,5.00,10.00,No,No,Si,artefacto bélico,No,No
7756,4.00,0.00,0.00,No,No,Si,Narcóticos,Si,Si
7758,5.00,1.00,12.00,No,No,Si,artefactos bélicos,No,No
7759,4.00,0.00,0.00,No,No,Si,Objetos bélicos,Si,Si
7761,4.00,0.00,0.00,No,No,Si,Decomiso del estupefaciente denominado cannabis sativa l,Si,Si
7764,2.00,0.00,0.00,No,No,Si,artefacto bélico,No,Si
7765,1.00,11.00,0.00,No,No,Si,arma y narcótico,Si,No
7766,3.00,0.00,0.00,No,No,Si,condena condicional,Si,No
7769,4.00,0.00,0.00,No,No,Si,arma y droga ,Si,Si
7770,2.00,4.00,24.00,No,No,Si,armas,Si,Si
7774,3.00,0.00,0.00,No,No,Si,armas,Si,Si
7776,1.00,8.00,0.00,No,No,Si,armas,Si,Si
7777,1.00,4.00,0.00,No,No,Si,arma,Si,Si
7780,2.00,0.00,0.00,No,No,Si,Artefactos bélicos afectos,Si,Si
7781,5.00,4.00,0.00,No,No,Si,narcótico y artefacto bélico,No,No
7783,2.00,3.00,0.00,No,No,Si,artefacto bélico,Si,No
7793,2.00,0.00,0.00,No,No,Si,Artefactos bélicos afectos,Si,No
7794,2.00,0.00,0.00,No,No,Si,Artefactos bélicos afectos,Si,No
7796,2.00,6.00,0.00,No,No,Si,artefacto bélico ,No,No
7800,2.00,8.00,0.00,No,No,Si,Artefactos bélicos afectos,Si,Si
7803,0.00,8.00,2.00,No,No,Si,artefacto bélico,No,Si
7805,2.00,11.00,0.00,No,No,Si,artefacto bélico asegurado,Si,Si
7806,3.00,2.00,0.00,No,No,Si,Artefactos bélicos afectos,Si,No
7808,4.00,0.00,0.00,No,No,Si,narcótico,Si,No
7813,2.00,0.00,0.00,No,No,Si,Artefactos bélicos afectos,Si,Si
7814,3.00,4.00,0.00,No,No,Si,narcótico,Si,Si
7820,3.00,9.00,0.00,No,No,Si,narcótico,No,No
7821,3.00,9.00,0.00,No,No,Si,narcótico,Si,No
7824,2.00,3.00,0.00,No,No,Si,Artefactos bélicos afectos,Si,Si
7831,2.00,3.00,0.00,No,No,Si,artefacto bélico,No,No
7832,3.00,4.00,0.00,No,No,Si,se decreta el decomiso del narcótico afecto;,Si,Si
7838,1.00,10.00,20.00,No,No,Si,narcótico y cartucho,Si,Si
7839,0.00,5.00,0.00,No,No,Si,Narcóticos afectos ,Si,Si
7840,3.00,10.00,0.00,No,No,Si,Artefactos bélicos afectos Narcóticos afectos  ,Si,Si
7846,4.00,0.00,0.00,No,No,Si,Artefactos bélicos afectos,Si,No
7847,2.00,0.00,0.00,No,No,Si,arma de fuego tipo pistola,Si,Si
7848,2.00,0.00,0.00,No,No,Si,arma de fuego tipo pistola,Si,Si
7849,2.00,0.00,0.00,No,No,Si,arma de fuego tipo pistola,Si,Si
7854,2.00,9.00,0.00,No,No,Si,arma y drogas aseguras,No,No
7855,5.00,0.00,0.00,No,No,Si,artefactos bélicos asegurados,No,No
7856,4.00,0.00,0.00,No,No,Si,droga afecta,Si,Si
7857,1.00,5.00,0.00,No,No,Si,Cincuenta cartuchos.,Si,Si
7866,1.00,4.00,2.00,Si,No,Si,Totalidad de la especie acuática denominada isostichopus badionotus (pepino de mar) asegurada con peso de 402.940 kilogramos. ,Si,Si
7867,1.00,4.00,2.00,Si,No,Si,Totalidad de la especie acuática denominada isostichopus badionotus (pepino de mar) asegurada con peso de 402.940 kilogramos.,Si,Si
7868,2.00,4.00,24.00,No,No,Si,Arma de fuego calibre 45,Si,Si
7870,1.00,4.00,2.00,Si,No,Si,Totalidad de la especie acuática denominada isostichopus badionotus (pepino de mar) asegurada con peso de 402.940 kilogramos.,Si,Si
7871,1.00,3.00,2.00,Si,No,Si,Totalidad de la especie acuática denominada isostichopus badionotus (pepino de mar) asegurada con peso de 402.940 kilogramos.,Si,Si
7872,1.00,0.00,0.00,No,No,Si,Un arma de fuego calibre .380 Auto (9mm corto).,No,Si
7873,1.00,3.00,2.00,Si,No,Si,Totalidad de la especie acuática denominada isostichopus badionotus (pepino de mar) asegurada con peso de 402.940 kilogramos.,Si,Si
7874,1.00,3.00,2.00,Si,No,Si,Totalidad de la especie acuática denominada isostichopus badionotus (pepino de mar) asegurada con peso de 402.940 kilogramos.,Si,Si
7875,4.00,0.00,0.00,No,No,Si,Tres paquetes confeccionados con cinta de color café que contenían seis kilogramos de cannabis,Si,Si
7876,4.00,0.00,0.00,No,No,Si,tres paquetes confeccionados con cinta canela de color café con seis kilogramos de Cannabis Sativa L.,Si,Si
7877,1.00,3.00,2.00,Si,No,Si,totalidad de la especie acuática sostichopus badionotus (pepino de mar) asegurada con peso de 90.480 kilogramos.,Si,Si
7878,1.00,3.00,2.00,Si,No,Si,totalidad de la especie acuática sostichopus badionotus (pepino de mar) asegurada con peso de 90.480 kilogramos.,Si,Si
7879,1.00,3.00,2.00,Si,No,Si,totalidad de la especie acuática sostichopus badionotus (pepino de mar) asegurada con peso de 90.480 kilogramos.,Si,Si
7882,2.00,0.00,0.00,No,No,Si,Decomiso del arma de fuego y cartuchos afectos,No,Si
7902,3.00,8.00,0.00,No,No,Si,armas de fuego y cartuchos ,Si,Si
7904,1.00,10.00,0.00,No,No,Si,cartuchos,Si,Si
7906,2.00,6.00,0.00,No,No,Si,armas de fuego  y narcótico afectos al asunto.,Si,Si
7907,2.00,6.00,0.00,No,No,Si,armas de fuego y narcótico afectos al asunto.,Si,Si
7908,2.00,6.00,0.00,No,No,Si,armas de fuego y narcótico afectos al asunto.,Si,Si
7916,2.00,0.00,0.00,No,No,Si,arma de fuego,Si,Si
7917,2.00,0.00,0.00,No,No,Si,arma de fuego,Si,Si
7919,2.00,0.00,0.00,No,No,Si,arma de fuego,Si,Si
7924,3.00,5.00,0.00,No,No,Si,petrolífero denominado nafta ligera.,Si,Si
7925,4.00,0.00,0.00,No,No,Si,295.4 gramos de metanfetamina,Si,Si
7926,3.00,2.00,0.00,No,No,Si,de los documentos asegurados y que resultaron falsos,Si,Si
7934,1.00,3.00,0.00,Si,No,Si,Especie acuática en veda,Si,Si
7935,1.00,3.00,0.00,Si,No,Si,Especie acuática en veda,Si,Si
7936,1.00,3.00,0.00,Si,No,Si,Especie acuática en veda,Si,Si
7937,4.00,0.00,0.00,No,No,Si,Petrolífero asegurado,Si,Si
7938,1.00,0.00,0.00,Si,No,Si,Especie acuática en veda,Si,Si
7939,1.00,0.00,0.00,Si,No,Si,Especie acuática en veda,Si,Si
7940,1.00,2.00,0.00,No,No,Si,Arma de fuego afecta,Si,Si
7942,5.00,9.00,10.00,No,No,Si,Artefactos bélicos afectos,No,No
7947,7.00,2.00,20.00,No,No,Si,Artefactos bélicos afectos y Narcóticos afectos  ,No,No
7948,9.00,0.00,0.00,No,No,Si,Artefactos bélicos y narcóticos afectos  ,No,No
7949,7.00,2.00,20.00,No,No,Si,Artefactos bélicos y narcóticos afectos  ,No,No
7951,7.00,2.00,20.00,No,No,Si,Artefactos bélicos y narcóticos afectos  ,No,No
7952,6.00,8.00,0.00,No,No,Si,Narcóticos afectos ,No,No
7953,6.00,8.00,0.00,No,No,Si,Narcóticos afectos ,No,No
7964,2.00,8.00,0.00,No,No,Si,arma de fuego y cargadores,No,No
7966,2.00,2.00,15.00,No,No,Si,Arma,Si,Si
7967,0.00,8.00,3.00,No,No,Si,Ave que sobrevive,Si,Si
7970,4.00,0.00,0.00,No,No,Si, las armas de fuego consistentes en un fusil calibre 7.62X39 mm con su respectivo cargador abastecido con veinticuatro cartuchos útiles y una carabina calibre .223 con su respectivo cargador abastecido con cuarenta y un cartuchos útiles,Si,Si
7971,4.00,0.00,0.00,No,No,Si, Armas de fuego consistentes en un fusil calibre 7.62X39 mm con su respectivo cargador abastecido con veinticuatro cartuchos útiles y una carabina calibre .223 con su respectivo cargador abastecido con cuarenta y un cartuchos útiles,Si,Si
7972,1.00,0.00,0.00,No,No,Si,Arma afecta.,Si,Si
7994,6.00,8.00,0.00,No,No,Si,narcóticos afectos en ocasión de la detención del sentenciado de mérito,No,No
8012,2.00,3.00,0.00,No,No,Si,ARMAS DE FUEGO,Si,Si
8014,3.00,0.00,0.00,No,No,Si,un arma de fuego tipo pistola y un arma de fuego tipo revolver.,Si,Si
8021,2.00,3.00,0.00,No,No,Si,Arma de fuego y cargador asegurados,Si,No
8022,4.00,0.00,0.00,No,No,Si,Narcóticos afectos ,Si,Si
8025,6.00,8.00,0.00,No,No,Si,Narcóticos afectos ,No,No
